time,artemia_count,temperature
2025-05-08 02:27:00,138,26.17420136286076
2025-05-08 02:28:00,138,26.500778936596657
2025-05-08 02:29:00,140,26.32200319821669
2025-05-08 02:30:00,141,26.05427424556032
2025-05-08 02:31:00,143,26.34400058357859
2025-05-08 02:32:00,143,26.084262163621204
2025-05-08 02:33:00,142,26.036589910704983
2025-05-08 02:34:00,143,25.9262957884272
2025-05-08 02:35:00,141,25.86373828460917
2025-05-08 02:36:00,141,25.88385112393672
2025-05-08 02:37:00,143,26.12073805033728
2025-05-08 02:38:00,141,26.13485627341272
2025-05-08 02:39:00,142,26.13144503122023
2025-05-08 02:40:00,142,25.83058205923836
2025-05-08 02:41:00,143,26.05216216018426
2025-05-08 02:42:00,144,25.875398101369832
2025-05-08 02:43:00,143,26.121478851424307
2025-05-08 02:44:00,145,26.145184994597606
2025-05-08 02:45:00,147,26.153867242638647
2025-05-08 02:46:00,148,26.32442692740789
2025-05-08 02:47:00,150,26.3736089567339
2025-05-08 02:48:00,150,26.373899801646868
2025-05-08 02:49:00,149,26.42818560869207
2025-05-08 02:50:00,150,26.270442998228443
2025-05-08 02:51:00,148,26.76620351648335
2025-05-08 02:52:00,150,26.657169224401176
2025-05-08 02:53:00,150,26.61056185710885
2025-05-08 02:54:00,150,26.785833498514723
2025-05-08 02:55:00,149,26.84356837859773
2025-05-08 02:56:00,148,27.009649493980444
2025-05-08 02:57:00,148,26.89858472911117
2025-05-08 02:58:00,146,27.14803989312381
2025-05-08 02:59:00,145,27.275249785821632
2025-05-08 03:00:00,146,27.36197236425881
2025-05-08 03:01:00,146,27.404370980916347
2025-05-08 03:02:00,147,27.46309627392008
2025-05-08 03:03:00,145,27.55323791354692
2025-05-08 03:04:00,145,27.6127848293888
2025-05-08 03:05:00,143,27.74338354674753
2025-05-08 03:06:00,141,27.727987636664693
2025-05-08 03:07:00,141,27.73433246162809
2025-05-08 03:08:00,142,27.837446510122312
2025-05-08 03:09:00,142,27.84523993252068
2025-05-08 03:10:00,140,27.86366171585961
2025-05-08 03:11:00,141,27.90625498114406
2025-05-08 03:12:00,142,27.92596535880002
2025-05-08 03:13:00,144,28.006491844208465
2025-05-08 03:14:00,146,28.142576536369287
2025-05-08 03:15:00,147,27.9483208067758
2025-05-08 03:16:00,148,27.87254591017188
2025-05-08 03:17:00,150,27.91929802034373
2025-05-08 03:18:00,152,28.11330409021588
2025-05-08 03:19:00,154,27.847491534478955
2025-05-08 03:20:00,156,27.982159132204377
2025-05-08 03:21:00,158,27.95168467659605
2025-05-08 03:22:00,159,27.82662433979643
2025-05-08 03:23:00,158,27.65884614313653
2025-05-08 03:24:00,156,27.73239907926599
2025-05-08 03:25:00,155,27.58352092787892
2025-05-08 03:26:00,156,27.59864146292572
2025-05-08 03:27:00,157,27.482529268006097
2025-05-08 03:28:00,157,27.19910428204749
2025-05-08 03:29:00,158,27.4464757091424
2025-05-08 03:30:00,159,27.227605774341583
2025-05-08 03:31:00,160,27.09595032955956
2025-05-08 03:32:00,161,27.02911682263076
2025-05-08 03:33:00,163,26.9428983791913
2025-05-08 03:34:00,163,26.927143495204508
2025-05-08 03:35:00,165,26.82224608137324
2025-05-08 03:36:00,163,26.91462356108296
2025-05-08 03:37:00,165,26.454392087076968
2025-05-08 03:38:00,167,26.44342211851946
2025-05-08 03:39:00,168,26.562346350485548
2025-05-08 03:40:00,170,26.30824053164977
2025-05-08 03:41:00,171,26.339661266324967
2025-05-08 03:42:00,170,26.2324732605137
2025-05-08 03:43:00,170,26.27235955359948
2025-05-08 03:44:00,172,26.23195469198048
2025-05-08 03:45:00,173,26.22717890200908
2025-05-08 03:46:00,172,26.027407645359265
2025-05-08 03:47:00,171,26.052014996183782
2025-05-08 03:48:00,169,26.14241539245964
2025-05-08 03:49:00,171,25.829063499668447
2025-05-08 03:50:00,173,25.93949272297435
2025-05-08 03:51:00,172,26.048699732512105
2025-05-08 03:52:00,173,25.9760034278822
2025-05-08 03:53:00,173,25.951510399011408
2025-05-08 03:54:00,172,26.2222642275506
2025-05-08 03:55:00,172,26.097705573361083
2025-05-08 03:56:00,173,26.16293682900219
2025-05-08 03:57:00,172,26.148486413268422
2025-05-08 03:58:00,174,26.14444353932002
2025-05-08 03:59:00,173,26.114768034301687
2025-05-08 04:00:00,174,26.09161382912866
2025-05-08 04:01:00,173,26.288996367218623
2025-05-08 04:02:00,175,26.49216671740322
2025-05-08 04:03:00,175,26.68887091357359
2025-05-08 04:04:00,176,26.50116804281714
2025-05-08 04:05:00,175,26.5489716877644
2025-05-08 04:06:00,175,26.636828779760844
2025-05-08 04:07:00,177,26.820197323599366
2025-05-08 04:08:00,175,26.89350737036067
2025-05-08 04:09:00,175,27.00716754874385
2025-05-08 04:10:00,177,26.95810347278052
2025-05-08 04:11:00,177,26.991754084040075
2025-05-08 04:12:00,178,27.292400985670486
2025-05-08 04:13:00,177,27.55243704654477
2025-05-08 04:14:00,177,27.44830194194786
2025-05-08 04:15:00,175,27.493507635140347
2025-05-08 04:16:00,175,27.58868750577524
2025-05-08 04:17:00,174,27.493067627553103
2025-05-08 04:18:00,172,27.761264906092304
2025-05-08 04:19:00,171,27.740186267684035
2025-05-08 04:20:00,169,27.712512865141363
2025-05-08 04:21:00,168,27.83025622479914
2025-05-08 04:22:00,170,27.94223581973725
2025-05-08 04:23:00,171,28.0368246369723
2025-05-08 04:24:00,170,27.953241826315715
2025-05-08 04:25:00,168,27.96437209759604
2025-05-08 04:26:00,168,28.13204055496572
2025-05-08 04:27:00,167,28.090123960206355
2025-05-08 04:28:00,169,27.86917522929079
2025-05-08 04:29:00,168,27.80057163845992
2025-05-08 04:30:00,167,27.82205542709444
2025-05-08 04:31:00,168,27.81084498869384
2025-05-08 04:32:00,170,27.75005866952441
2025-05-08 04:33:00,171,27.876445333610626
2025-05-08 04:34:00,172,27.7916407538583
2025-05-08 04:35:00,171,27.680591750041707
2025-05-08 04:36:00,173,27.84693455593513
2025-05-08 04:37:00,171,27.573414704651523
2025-05-08 04:38:00,169,27.46450422182212
2025-05-08 04:39:00,170,27.57889805590015
2025-05-08 04:40:00,168,27.55465509374158
2025-05-08 04:41:00,166,27.355909493939
2025-05-08 04:42:00,164,27.35462111438779
2025-05-08 04:43:00,166,27.21535576135302
2025-05-08 04:44:00,165,27.06855565012744
2025-05-08 04:45:00,164,27.017812966923707
2025-05-08 04:46:00,162,27.041341690426755
2025-05-08 04:47:00,162,26.745740665383945
2025-05-08 04:48:00,162,26.59368737633255
2025-05-08 04:49:00,160,26.49489656072453
2025-05-08 04:50:00,159,26.528284893548847
2025-05-08 04:51:00,161,26.42227287926193
2025-05-08 04:52:00,162,26.483106536595933
2025-05-08 04:53:00,164,26.404538697131223
2025-05-08 04:54:00,164,26.3051317989342
2025-05-08 04:55:00,163,26.29867715164228
2025-05-08 04:56:00,163,26.098738642734105
2025-05-08 04:57:00,163,26.280841318437275
2025-05-08 04:58:00,163,26.25540162729202
2025-05-08 04:59:00,161,26.14463884010474
2025-05-08 05:00:00,161,26.103810925161618
2025-05-08 05:01:00,159,25.945184811937484
2025-05-08 05:02:00,157,25.93045299855472
2025-05-08 05:03:00,157,26.10817012480124
2025-05-08 05:04:00,157,25.895550829983016
2025-05-08 05:05:00,157,25.95743832515209
2025-05-08 05:06:00,157,26.084320217728543
2025-05-08 05:07:00,157,26.00088240778693
2025-05-08 05:08:00,157,26.095162947268506
2025-05-08 05:09:00,155,26.14498954593689
2025-05-08 05:10:00,153,26.333889341758898
2025-05-08 05:11:00,152,26.227182763660203
2025-05-08 05:12:00,150,26.41126610696136
2025-05-08 05:13:00,148,26.467111987654445
2025-05-08 05:14:00,150,26.38640518514737
2025-05-08 05:15:00,148,26.615596306670053
2025-05-08 05:16:00,147,26.420838048310326
2025-05-08 05:17:00,145,26.5451351624998
2025-05-08 05:18:00,147,26.76391579523765
2025-05-08 05:19:00,149,26.842848856773188
2025-05-08 05:20:00,147,26.66063837653072
2025-05-08 05:21:00,147,26.895610965600152
2025-05-08 05:22:00,149,27.129993887252684
2025-05-08 05:23:00,148,27.00949452261132
2025-05-08 05:24:00,147,27.095712674117618
2025-05-08 05:25:00,145,27.202965782750592
2025-05-08 05:26:00,146,27.36537546395136
2025-05-08 05:27:00,147,27.50736165069928
2025-05-08 05:28:00,145,27.57965956851091
2025-05-08 05:29:00,145,27.66303268004929
2025-05-08 05:30:00,143,27.80839493657272
2025-05-08 05:31:00,145,27.63770056979989
2025-05-08 05:32:00,145,27.915239614267826
2025-05-08 05:33:00,144,27.58797276371012
2025-05-08 05:34:00,142,27.82784452862596
2025-05-08 05:35:00,140,27.960161899926444
2025-05-08 05:36:00,138,28.12856042331556
2025-05-08 05:37:00,140,28.01026317267509
2025-05-08 05:38:00,141,27.97532286715031
2025-05-08 05:39:00,142,27.975506190265595
2025-05-08 05:40:00,144,27.811667410674584
2025-05-08 05:41:00,146,28.025798338349848
2025-05-08 05:42:00,148,27.955161526983392
2025-05-08 05:43:00,150,27.933415765871786
2025-05-08 05:44:00,149,27.816062406385115
2025-05-08 05:45:00,150,27.91803564407289
2025-05-08 05:46:00,148,27.815204642637944
2025-05-08 05:47:00,147,27.76730906763949
2025-05-08 05:48:00,148,27.594426183983405
2025-05-08 05:49:00,150,27.476022523323
2025-05-08 05:50:00,152,27.64694632238612
2025-05-08 05:51:00,153,27.68271986848013
2025-05-08 05:52:00,152,27.345487342715003
2025-05-08 05:53:00,151,27.60444302948263
2025-05-08 05:54:00,149,27.46776418910052
2025-05-08 05:55:00,150,27.46218889186352
2025-05-08 05:56:00,149,27.21776460545864
2025-05-08 05:57:00,151,27.022619358307264
2025-05-08 05:58:00,149,27.104258974787705
2025-05-08 05:59:00,148,26.794984935791263
2025-05-08 06:00:00,149,26.729260106253776
2025-05-08 06:01:00,147,26.760222562999203
2025-05-08 06:02:00,146,26.65650035563825
2025-05-08 06:03:00,146,26.67289638240721
2025-05-08 06:04:00,148,26.642036327474784
2025-05-08 06:05:00,147,26.341428939305345
2025-05-08 06:06:00,146,26.36287178521793
2025-05-08 06:07:00,148,26.487198610302173
2025-05-08 06:08:00,147,26.258808346422875
2025-05-08 06:09:00,147,26.123609676908163
2025-05-08 06:10:00,147,25.989355311398672
2025-05-08 06:11:00,148,26.18970990382305
2025-05-08 06:12:00,149,26.01606998907847
2025-05-08 06:13:00,151,25.97388531548605
2025-05-08 06:14:00,153,25.93502416737244
2025-05-08 06:15:00,153,25.80066984757621
2025-05-08 06:16:00,151,26.23380367550376
2025-05-08 06:17:00,149,26.11259503535954
2025-05-08 06:18:00,149,25.96755536890231
2025-05-08 06:19:00,148,25.946768391927417
2025-05-08 06:20:00,148,26.021463166769248
2025-05-08 06:21:00,147,25.99865949905509
2025-05-08 06:22:00,145,26.10188252727649
2025-05-08 06:23:00,143,26.06232392883537
2025-05-08 06:24:00,141,26.34964851931841
2025-05-08 06:25:00,142,26.243698629443177
2025-05-08 06:26:00,141,26.352087028832504
2025-05-08 06:27:00,142,26.32096241178312
2025-05-08 06:28:00,144,26.372953456525632
2025-05-08 06:29:00,144,26.52580237426116
2025-05-08 06:30:00,142,26.545979668690805
2025-05-08 06:31:00,144,26.6307020647096
2025-05-08 06:32:00,145,26.877669930254264
2025-05-08 06:33:00,147,26.945239581951924
2025-05-08 06:34:00,145,26.85898053648016
2025-05-08 06:35:00,147,27.415823740313527
2025-05-08 06:36:00,147,27.150596323533023
2025-05-08 06:37:00,146,27.249245448529763
2025-05-08 06:38:00,147,27.10422336156897
2025-05-08 06:39:00,147,27.41861040120337
2025-05-08 06:40:00,149,27.535342251531738
2025-05-08 06:41:00,149,27.334267305814283
2025-05-08 06:42:00,149,27.686876234140144
2025-05-08 06:43:00,148,27.512771288497284
2025-05-08 06:44:00,146,27.56391498321196
2025-05-08 06:45:00,146,27.67904383817271
2025-05-08 06:46:00,144,27.947332601173617
2025-05-08 06:47:00,144,27.89652868115004
2025-05-08 06:48:00,144,27.890909861141893
2025-05-08 06:49:00,144,27.873321922041523
2025-05-08 06:50:00,143,27.944956477782537
2025-05-08 06:51:00,142,27.952304697505607
2025-05-08 06:52:00,142,28.07489869290945
2025-05-08 06:53:00,143,28.102498022124387
2025-05-08 06:54:00,144,28.273910740836392
2025-05-08 06:55:00,146,28.03235998911679
2025-05-08 06:56:00,147,27.80568467754147
2025-05-08 06:57:00,145,27.783414099299964
2025-05-08 06:58:00,146,27.89464101016368
2025-05-08 06:59:00,144,28.08893328373084
2025-05-08 07:00:00,144,28.2111856033132
2025-05-08 07:01:00,143,28.01413215308763
2025-05-08 07:02:00,141,27.90935495672132
2025-05-08 07:03:00,141,28.12171117561269
2025-05-08 07:04:00,142,27.954150385372785
2025-05-08 07:05:00,142,28.008518977318555
2025-05-08 07:06:00,141,27.77172327547215
2025-05-08 07:07:00,139,28.15024873601643
2025-05-08 07:08:00,140,28.0936107915995
2025-05-08 07:09:00,140,27.973758157391337
2025-05-08 07:10:00,138,27.887102162218643
2025-05-08 07:11:00,138,27.898477142426167
2025-05-08 07:12:00,137,27.55967064134579
2025-05-08 07:13:00,136,27.602261792405475
2025-05-08 07:14:00,136,27.81167859847506
2025-05-08 07:15:00,136,27.886095277301383
2025-05-08 07:16:00,138,27.49296265445728
2025-05-08 07:17:00,136,27.9244967528812
2025-05-08 07:18:00,135,27.99984384701335
2025-05-08 07:19:00,134,27.48559917631899
2025-05-08 07:20:00,135,27.432325658280984
2025-05-08 07:21:00,135,27.462664482152856
2025-05-08 07:22:00,134,27.47609731494163
2025-05-08 07:23:00,132,27.475621551462265
2025-05-08 07:24:00,134,27.43118378876763
2025-05-08 07:25:00,135,27.61177003265194
2025-05-08 07:26:00,136,27.450108733895505
2025-05-08 07:27:00,138,26.947008215873435
2025-05-08 07:28:00,137,27.26549687628935
2025-05-08 07:29:00,139,27.02123618016197
2025-05-08 07:30:00,137,27.51023586136555
2025-05-08 07:31:00,139,27.196836562048365
2025-05-08 07:32:00,140,27.24126837439559
2025-05-08 07:33:00,139,27.208411594215068
2025-05-08 07:34:00,141,27.12792278792365
2025-05-08 07:35:00,142,27.132659337854125
2025-05-08 07:36:00,144,26.628998795837
2025-05-08 07:37:00,145,27.34018814627636
2025-05-08 07:38:00,146,26.798858832395027
2025-05-08 07:39:00,146,26.7349423433166
2025-05-08 07:40:00,146,26.730208465805635
2025-05-08 07:41:00,146,26.8378311714053
2025-05-08 07:42:00,148,26.729673721659097
2025-05-08 07:43:00,149,26.62938092117897
2025-05-08 07:44:00,149,26.553907210263723
2025-05-08 07:45:00,147,26.40312469214001
2025-05-08 07:46:00,146,26.58040911848798
2025-05-08 07:47:00,147,26.91069783524961
2025-05-08 07:48:00,148,26.732565860660056
2025-05-08 07:49:00,146,26.66914791677604
2025-05-08 07:50:00,146,26.33023775274496
2025-05-08 07:51:00,144,26.517451411084416
2025-05-08 07:52:00,143,26.43677360365241
2025-05-08 07:53:00,143,26.15139780804345
2025-05-08 07:54:00,145,26.274147612667
2025-05-08 07:55:00,143,26.46045700254677
2025-05-08 07:56:00,143,26.11057586031609
2025-05-08 07:57:00,142,26.158599566977493
2025-05-08 07:58:00,141,25.96703775554728
2025-05-08 07:59:00,141,26.279509120358
2025-05-08 08:00:00,142,26.551832474411185
2025-05-08 08:01:00,143,26.373038063242227
2025-05-08 08:02:00,143,26.35412407591873
2025-05-08 08:03:00,144,26.553269159148137
2025-05-08 08:04:00,143,26.328207225747708
2025-05-08 08:05:00,144,25.968155969902025
2025-05-08 08:06:00,143,26.116515821818968
2025-05-08 08:07:00,144,26.07221249158897
2025-05-08 08:08:00,144,26.522955984334544
2025-05-08 08:09:00,142,25.820307459086848
2025-05-08 08:10:00,141,25.835449903689096
2025-05-08 08:11:00,142,26.16253450977508
2025-05-08 08:12:00,140,26.236129195981235
2025-05-08 08:13:00,140,26.21897259510469
2025-05-08 08:14:00,142,26.090050959665728
2025-05-08 08:15:00,141,25.873993525682128
2025-05-08 08:16:00,143,26.18586303496632
2025-05-08 08:17:00,144,25.70135684172245
2025-05-08 08:18:00,146,25.97714052249757
2025-05-08 08:19:00,133,25.8906365260026
2025-05-08 08:20:00,134,26.20125576557288
2025-05-08 08:21:00,136,26.15139239711635
2025-05-08 08:22:00,136,26.0055085428964
2025-05-08 08:23:00,137,25.905267113964847
2025-05-08 08:24:00,136,26.22699834272109
2025-05-08 08:25:00,137,25.946327778214187
2025-05-08 08:26:00,135,26.199296261958384
2025-05-08 08:27:00,133,26.182046909768065
2025-05-08 08:28:00,135,26.253669749694083
2025-05-08 08:29:00,134,26.60835113701269
2025-05-08 08:30:00,136,26.26739326676761
2025-05-08 08:31:00,135,26.12013620245474
2025-05-08 08:32:00,136,25.8036458109118
2025-05-08 08:33:00,135,25.50937881536468
2025-05-08 08:34:00,137,26.11384713177513
2025-05-08 08:35:00,135,25.75767659549722
2025-05-08 08:36:00,135,25.961618184847666
2025-05-08 08:37:00,135,26.14985085630288
2025-05-08 08:38:00,137,26.1920032804172
2025-05-08 08:39:00,138,26.21421493979276
2025-05-08 08:40:00,139,26.310173878941747
2025-05-08 08:41:00,137,26.42828958685844
2025-05-08 08:42:00,137,26.34416654288756
2025-05-08 08:43:00,138,26.45403797579172
2025-05-08 08:44:00,136,26.09437578278264
2025-05-08 08:45:00,136,26.619986715857245
2025-05-08 08:46:00,135,26.37954528182296
2025-05-08 08:47:00,135,26.50155517619269
2025-05-08 08:48:00,137,26.23432115682872
2025-05-08 08:49:00,136,26.59739964436348
2025-05-08 08:50:00,136,26.6272536028124
2025-05-08 08:51:00,136,26.73270605567805
2025-05-08 08:52:00,135,26.579289425060853
2025-05-08 08:53:00,133,27.01738659754483
2025-05-08 08:54:00,132,26.478180238656176
2025-05-08 08:55:00,132,26.474847754391547
2025-05-08 08:56:00,130,26.79644932585025
2025-05-08 08:57:00,132,26.53670732061908
2025-05-08 08:58:00,130,26.75335551571584
2025-05-08 08:59:00,131,26.716796379513127
2025-05-08 09:00:00,132,26.543902485178947
2025-05-08 09:01:00,133,26.80894821392965
2025-05-08 09:02:00,131,26.87055346528218
2025-05-08 09:03:00,132,26.88510772440716
2025-05-08 09:04:00,133,26.887517563788894
2025-05-08 09:05:00,133,27.061091389861808
2025-05-08 09:06:00,134,26.990121994456747
2025-05-08 09:07:00,135,26.89977948256848
2025-05-08 09:08:00,137,27.377170970256937
2025-05-08 09:09:00,139,27.11409870277837
2025-05-08 09:10:00,139,27.270843296004383
2025-05-08 09:11:00,137,27.71612624062648
2025-05-08 09:12:00,135,27.647840308887893
2025-05-08 09:13:00,133,27.221661270962915
2025-05-08 09:14:00,134,27.19593689940231
2025-05-08 09:15:00,136,27.181064068638328
2025-05-08 09:16:00,137,27.438825964660456
2025-05-08 09:17:00,138,27.38532433933401
2025-05-08 09:18:00,140,27.4186791527651
2025-05-08 09:19:00,139,27.732795272954483
2025-05-08 09:20:00,140,27.40857849384718
2025-05-08 09:21:00,141,27.70384752728745
2025-05-08 09:22:00,142,27.47692777928411
2025-05-08 09:23:00,144,27.35380495135673
2025-05-08 09:24:00,143,27.70663500376742
2025-05-08 09:25:00,144,27.66928147442077
2025-05-08 09:26:00,144,27.69695841055457
2025-05-08 09:27:00,146,27.754335324739973
2025-05-08 09:28:00,146,27.96578729816712
2025-05-08 09:29:00,144,27.805686696213648
2025-05-08 09:30:00,142,27.66939481791224
2025-05-08 09:31:00,140,27.60792325794316
2025-05-08 09:32:00,138,27.999866814065868
2025-05-08 09:33:00,136,27.918730960382465
2025-05-08 09:34:00,136,28.079820073505307
2025-05-08 09:35:00,138,27.60480648847697
2025-05-08 09:36:00,139,28.193121222269696
2025-05-08 09:37:00,140,28.10602414307015
2025-05-08 09:38:00,139,27.99731267925157
2025-05-08 09:39:00,141,28.004056296020444
2025-05-08 09:40:00,139,27.77373632363288
2025-05-08 09:41:00,138,28.007963971540786
2025-05-08 09:42:00,137,27.90401436510233
2025-05-08 09:43:00,136,27.9133557055271
2025-05-08 09:44:00,134,27.92061668110369
2025-05-08 09:45:00,132,28.17364284677709
2025-05-08 09:46:00,131,28.09085323955975
2025-05-08 09:47:00,133,27.92679224182864
2025-05-08 09:48:00,132,27.698725377992123
2025-05-08 09:49:00,134,28.010338535660942
2025-05-08 09:50:00,133,27.8166477215107
2025-05-08 09:51:00,135,27.91020406309549
2025-05-08 09:52:00,134,27.872109527719385
2025-05-08 09:53:00,136,28.14369512791617
2025-05-08 09:54:00,136,28.23768879834046
2025-05-08 09:55:00,134,28.112341037087305
2025-05-08 09:56:00,132,27.946889656820044
2025-05-08 09:57:00,130,28.03945560679885
2025-05-08 09:58:00,128,28.078477896509835
2025-05-08 09:59:00,130,28.24651451946493
2025-05-08 10:00:00,129,28.11211529596336
2025-05-08 10:01:00,131,27.640653596786013
2025-05-08 10:02:00,131,28.12789585278365
2025-05-08 10:03:00,130,27.89103357438788
2025-05-08 10:04:00,128,28.234659810141867
2025-05-08 10:05:00,130,27.847826684784508
2025-05-08 10:06:00,129,27.64501144930393
